lig_1,lig_2,freenrg,error,engine
ejm_45,ejm_44,2.6493000000000038,0.31354395226187987,SOMD
ejm_55,ejm_49,1.593199999999996,0.32202417611104917,SOMD
ejm_45,ejm_48,0.5239999999999991,0.40787808227459343,SOMD
ejm_44,ejm_49,-1.8438999999999979,0.6614254001775257,SOMD
ejm_54,jmc_23,1.2922999999999973,0.34028842178363927,SOMD
ejm_31,ejm_50,-0.1185999999999865,0.2416452151398823,SOMD
ejm_55,ejm_54,-0.7676999999999978,0.2614829248727343,SOMD
jmc_28,jmc_30,-2.081299999999999,0.24497112074691582,SOMD
ejm_54,ejm_43,2.127899999999997,0.13704411698427627,SOMD
jmc_23,ejm_44,1.5797999999999988,3.499693393713226,SOMD
ejm_50,ejm_49,-0.8451000000000022,235.80088193815138,SOMD
ejm_54,ejm_49,3.0441000000000003,0.560140955474602,SOMD
jmc_30,ejm_50,-11.517399999999999,26.3907507602569,SOMD
ejm_55,jmc_23,-1.9849999999999994,0.22139514448153552,SOMD
jmc_28,jmc_27,-0.6719999999999997,0.12415836661296732,SOMD
ejm_43,jmc_30,-0.35119999999999996,0.5903437134415848,SOMD
jmc_28,ejm_31,-1.5867000000000004,0.5043396970296905,SOMD
ejm_45,jmc_30,3.4663000000000004,0.5036961385597472,SOMD
ejm_55,ejm_42,0.5594999999999999,0.12493622373034971,SOMD
ejm_54,ejm_31,0.7312000000000012,0.11902310700027958,SOMD
ejm_47,ejm_48,5.623599999999999,0.7984030623688765,SOMD
ejm_55,ejm_50,0.8967999999999989,0.04895467291280782,SOMD
ejm_55,jmc_30,-0.3406999999999982,0.28578173489570674,SOMD
jmc_23,jmc_27,0.27860000000000085,0.20120924432043374,SOMD
ejm_44,jmc_30,-2.361600000000001,0.7884592570323466,SOMD
ejm_44,ejm_46,-1.6487000000000016,0.8985046466212626,SOMD
ejm_54,ejm_50,0.8151999999999902,0.08475028023552489,SOMD
jmc_27,jmc_30,0.6442999999999977,0.2046804827041406,SOMD
ejm_48,ejm_49,-0.7588000000000001,0.2694254071167008,SOMD
ejm_43,ejm_42,1.0703999999999994,0.21931659763912079,SOMD
jmc_28,ejm_43,2.460799999999999,0.42108779369627897,SOMD
ejm_55,ejm_48,-0.23550000000000182,0.23616011517612367,SOMD
ejm_45,ejm_55,-0.9354000000000013,0.1379620962438597,SOMD
jmc_23,jmc_30,0.43009999999999593,0.11380070298552641,SOMD
ejm_48,jmc_30,-0.6608,0.6487685334539585,SOMD
ejm_54,jmc_30,-0.7831000000000046,0.8073605947778228,SOMD
ejm_31,ejm_49,0.4491999999999976,0.8314939326296976,SOMD
ejm_43,ejm_46,-0.09839999999999982,0.3241040882185845,SOMD
jmc_30,ejm_49,-0.22860000000000014,0.3127616504624568,SOMD
jmc_23,ejm_43,1.4157999999999973,0.48197182490265966,SOMD
ejm_45,ejm_46,1.4906000000000006,0.26977370146105795,SOMD
ejm_54,ejm_42,1.146799999999999,0.08295444532995203,SOMD
ejm_45,ejm_54,-0.7144000000000048,0.16918454421134338,SOMD
ejm_47,jmc_28,-0.7318999999999996,2.370681642481757,SOMD
jmc_27,ejm_46,0.033200000000000784,0.3261136305032343,SOMD
ejm_46,ejm_50,1.850999999999999,0.8571554934782837,SOMD
jmc_23,ejm_46,0.46369999999999933,0.16976978529762002,SOMD
ejm_48,ejm_43,1.5168999999999997,0.3380649937512016,SOMD
ejm_42,ejm_31,0.7425999999999995,0.22822491099790138,SOMD
ejm_43,ejm_50,1.1924000000000063,0.07881332374668638,SOMD
ejm_55,ejm_43,0.00560000000000116,0.07851432990225415,SOMD
ejm_42,ejm_50,0.49740000000000606,0.03216224494652076,SOMD
ejm_45,ejm_43,2.006499999999999,0.4608306087924282,SOMD
jmc_28,ejm_42,-0.08209999999999962,0.29970468798468936,SOMD
ejm_45,ejm_47,3.7040000000000006,1.6185094500805364,SOMD
ejm_55,jmc_27,-5.993599999999997,0.23072147711038954,SOMD
ejm_44,ejm_31,0.24510000000000076,0.5261744957711272,SOMD
jmc_30,ejm_31,1.6843999999999966,0.6451772547137724,SOMD
ejm_54,jmc_27,-0.011399999999994748,0.3659233389659643,SOMD
ejm_48,ejm_31,2.412099999999999,0.18326191639290473,SOMD
jmc_23,ejm_50,-3.9799000000000007,1.1167830809964843,SOMD
ejm_43,ejm_31,2.4072999999999993,0.3691706651401219,SOMD
ejm_47,ejm_46,-2.8350000000000004,6.214038088875864,SOMD
jmc_28,ejm_46,-0.6959999999999997,0.23171383212920196,SOMD
ejm_46,jmc_30,-0.34060000000000024,0.23991433887952593,SOMD
jmc_23,ejm_31,1.8372000000000002,0.2369091387008952,SOMD
ejm_55,ejm_46,-3.1831999999999994,0.19587690011841621,SOMD
jmc_27,ejm_43,1.005399999999998,0.19760306171717076,SOMD
ejm_47,ejm_42,1.031200000000002,0.8267426745971204,SOMD
ejm_48,ejm_50,0.6300999999999988,4.126612854387966,SOMD
jmc_28,ejm_50,-7.9572,22.154972953492855,SOMD
ejm_45,jmc_23,-1.2851,0.5002196817399331,SOMD
jmc_28,jmc_23,-0.9414999999999978,0.12568201939816212,SOMD
jmc_28,ejm_48,0.43049999999999944,0.4115400588035143,SOMD
ejm_55,ejm_31,0.7893999999999988,0.22552716022687821,SOMD
ejm_47,ejm_54,-0.7073000000000036,0.46370017252530754,SOMD
