lig_1,lig_2,freenrg,error,engine
ejm_45,ejm_44,3.390599999999999,0.7831589366150399,SOMD
ejm_55,ejm_49,0.1782000000000039,0.26771301798754576,SOMD
ejm_45,ejm_48,-1.3770999999999987,0.33497716340073097,SOMD
jmc_30,ejm_42,1.1039999999999992,1.0468333200658069,SOMD
ejm_54,jmc_23,-0.029400000000002535,0.3919259113659111,SOMD
ejm_31,ejm_50,0.05519999999999925,0.07460730527233912,SOMD
ejm_55,ejm_54,0.6231999999999971,0.10131184530942075,SOMD
jmc_28,jmc_30,-0.5588999999999977,0.11092384775150924,SOMD
ejm_54,ejm_43,0.932699999999997,0.1504455050840669,SOMD
jmc_23,ejm_44,4.2485,0.6558005870689656,SOMD
ejm_50,ejm_49,1.9344999999999999,1098.4292619618707,SOMD
jmc_30,ejm_50,0.3744000000000014,41.67199768873578,SOMD
ejm_55,jmc_23,-0.7974999999999994,0.2032132377577799,SOMD
jmc_28,jmc_27,-0.8639999999999999,0.04842323822298546,SOMD
ejm_43,jmc_30,-2.4785,0.3894363747777036,SOMD
ejm_45,ejm_49,-1.0953000000000017,0.4046367753924499,SOMD
jmc_28,ejm_31,1.4514999999999993,0.38556174602779253,SOMD
ejm_45,jmc_30,-0.3484999999999978,0.4643020783929359,SOMD
ejm_55,ejm_42,0.3003,0.04760168064259917,SOMD
ejm_54,ejm_31,1.5949999999999989,0.12715384382707431,SOMD
ejm_47,ejm_48,-0.16290000000000004,0.820906602482889,SOMD
ejm_55,ejm_50,0.9652999999999992,0.06681115176375872,SOMD
ejm_48,jmc_23,-0.4086999999999996,0.22309121452894554,SOMD
ejm_55,jmc_30,0.8723000000000027,0.283219667396175,SOMD
jmc_23,jmc_27,0.3549999999999969,0.07291104168779926,SOMD
ejm_44,jmc_30,1.016300000000001,0.8348614735391735,SOMD
ejm_44,ejm_46,-3.4680999999999997,0.8347526699567962,SOMD
ejm_47,jmc_27,-1.671400000000002,2.6865093429951066,SOMD
ejm_54,ejm_50,1.667900000000003,0.08539701399931966,SOMD
jmc_27,jmc_30,-0.03229999999999933,0.07675135177962665,SOMD
ejm_48,ejm_42,1.6723999999999997,0.38218071641567686,SOMD
ejm_48,ejm_46,1.0939999999999999,0.33071815795326387,SOMD
ejm_43,ejm_42,-0.13299999999999912,0.0930467087005231,SOMD
jmc_27,ejm_42,2.9575,0.3062255377985318,SOMD
jmc_28,ejm_43,-2.6182,0.4088110688325354,SOMD
ejm_55,ejm_48,1.8370999999999995,0.2578474161204646,SOMD
ejm_45,ejm_55,-1.4453999999999994,0.14652044225977479,SOMD
jmc_23,jmc_30,0.4280000000000044,0.04587046980356752,SOMD
ejm_48,jmc_30,3.0092,0.43790799261945423,SOMD
ejm_54,jmc_30,2.790999999999997,0.44026906545883965,SOMD
ejm_31,ejm_49,1.3239000000000019,0.4653666081703758,SOMD
jmc_30,ejm_49,2.1995999999999993,0.33212699378400423,SOMD
jmc_23,ejm_43,-0.7636000000000038,0.42357171765829693,SOMD
ejm_45,ejm_46,0.6649000000000029,0.242210342471167,SOMD
ejm_54,ejm_42,1.5837000000000003,0.10473743361377535,SOMD
ejm_45,ejm_54,-0.08330000000000126,0.1778381286451249,SOMD
ejm_47,jmc_28,-1.3613999999999997,2.244623854903088,SOMD
jmc_27,ejm_46,0.8643999999999998,0.13300375934536587,SOMD
